"","01T6","02T6","06T6","08T6","15T6","16T6","21T6","25T6","28T6","29T6","35T6","43T6","48T6","51T6","55T6","59T6","60T6","61T6","63T6","67T6","75T6","76T6"
"dbA|EFAPGEHP_00380",19.0043238106846,18.3451448218775,18.1503623594861,18.1589899397901,16.815886146361,17.5072201857682,16.0416838766174,18.6142391474317,15.508613502841,19.2526818590675,18.8937870788435,16.6510628796553,17.8987564750594,18.6763408358139,18.1863377452921,18.3799785897117,17.3428387127758,17.7355314165564,19.5542465874515,18.6546205025058,18.4668568665372,18.5226471276068
"dbA|EFAPGEHP_00381",15.1922696103327,16.0368373988974,16.006539801648,15.758978263847,15.3434739222057,15.4919475114067,14.8683980884031,16.2927852965804,14.9405318710162,16.4364498785069,15.9144388198149,15.1126963165858,16.0128716822235,15.7293912257186,15.801199695633,15.3673446332925,14.9071722911556,15.3069875650751,14.8563116952141,15.9059047517295,16.0602293572337,15.6622388204115
"dbA|EFAPGEHP_00386",13.1761350192945,15.0067027496044,14.6349074052852,14.4843020132104,14.4790425976594,14.2078966048173,14.7532490131691,14.4808609288422,14.5945071160238,14.3074444972875,14.2687127713175,14.8734499616541,14.9204972080199,14.5341086225582,14.5020000001511,14.5638095297939,14.716045115607,14.5533778106176,14.2305612744353,14.7221172875332,14.4832221089548,14.5482445784907
"dbA|EFAPGEHP_00387",19.6443834196465,17.2579230290701,17.606227598024,17.379388633147,16.5077422719253,16.3368831071196,17.8880068604286,17.6781354755905,17.0112721281967,18.5781414137125,17.9041603800099,14.9329536762712,17.5083307476868,17.8715037254237,17.177219727597,17.1382196602204,17.0733841699832,16.6481175483583,18.7222659845263,18.2890842992321,17.5862540686594,17.1597959047222
"dbA|EFAPGEHP_00549",15.7114581654094,15.2254038678391,14.9387722684477,15.1505720347339,16.2986135756166,13.1730531339528,14.6746137284107,14.1287927116192,14.6240487763517,14.4351226155758,14.2495307066931,15.158516301904,14.9212967505489,15.343175620471,13.3784826046603,15.2569291774418,13.5792774926457,16.3621306700212,14.8939487330213,14.9253811322408,14.6485028093324,14.2167353664473
"dbA|EFAPGEHP_00597",13.6247674734574,15.1876391898266,15.474249075167,15.8099291280281,15.8156499559314,17.3656830722462,17.5798006371196,15.0954908679083,15.8689822173165,14.9285236800789,15.2206979917578,17.3782548278739,15.2146224418854,17.013247994367,15.4191830947434,14.9915172274565,15.8375629181603,15.6100375570403,15.1188981382767,15.3560226540008,15.7182446283856,17.47542164251
"dbA|EFAPGEHP_00669",15.9883565418384,14.8237768818682,15.2168285498589,13.8735418743771,15.8851050637393,15.8229935064669,15.3358909789068,15.1179536340596,15.1270629773665,15.7915830811935,15.3556101155428,15.0754157132424,14.7431522022081,15.3217216631981,15.6143918037889,15.72076129266,15.0038901016892,16.0242146411176,16.5081217404147,14.9133997256787,14.8692813626166,15.4787441967521
"dbA|EFAPGEHP_00684",16.265543522889,15.9258314491544,15.723500589207,16.9674226204139,15.9406742102939,15.953203017729,15.4046855422296,15.2505519922898,14.8180551513484,16.138927830915,15.3056256994559,15.0931169495824,16.2490326835855,16.3255989698099,16.6809100730953,15.8809318591293,14.7212991760237,15.710747464073,16.7375168907657,15.6921081097583,15.9349095367583,15.09196234002
"dbA|EFAPGEHP_00769",15.3252560194143,15.5482836667304,15.9188983519073,15.3307351751677,16.2058581515047,15.3679958934706,14.6401701530635,15.8143748977472,14.3058684491406,15.7222888720316,16.0227930080239,14.756701799517,15.3473090564642,15.2231948890326,15.8282260199584,15.8893618912358,14.5659959895793,15.8041496826303,15.5767858474868,15.2003157978304,15.5555374727092,15.215958836486
"dbA|EFAPGEHP_01051",15.1898556990756,14.0173954298476,14.9167432649801,15.3655000014581,15.6968022658577,14.834472416548,14.5602907747501,14.6475059297935,14.6933180362419,14.9980278935408,14.8748898591309,14.7650589476718,14.6908932636487,14.9633314797215,15.0217617769872,15.1864286233862,14.5418322954107,14.2992221676309,15.1986592393864,14.581968417057,15.012372757756,14.786124509336
"dbA|EFAPGEHP_01163",15.0119230870298,13.9331686123389,13.7274674576597,14.3717205635122,15.737273950618,15.020320579526,15.0174888120824,13.8256796265388,14.7972293450099,13.6358648186718,13.9057151987136,15.0849961932848,14.2257792900945,14.2509270284335,13.9746012281869,14.1596715912558,14.934564328471,15.7887260236899,14.230433566221,14.0267894476302,14.5020316119476,14.8117616300831
"dbA|EFAPGEHP_01166",18.531882511206,16.9887073080473,16.4638506197595,15.9992717877756,16.2658854459569,16.6990990147516,16.4692265708812,16.9397981328265,16.860609968795,18.2198646719429,17.5467784036407,15.8595860269042,15.4982163063734,17.4593848673322,16.7763049524992,17.079590176033,16.7709440748046,16.3656190017399,18.6246864535738,17.179957539148,16.7151659079459,16.1515306843008
"dbA|EFAPGEHP_01278",14.4378904845187,13.9730310490904,13.6051596420025,13.9116284251718,15.1454757481941,13.7082793135476,15.433110574611,13.8737091754711,15.1462658034669,13.7031862015785,13.6213548357772,14.9318692653662,14.1845579469043,13.7880313528703,13.8296480559414,13.8456501131895,15.0687339805942,14.6789348518764,13.5279422859305,13.151980116149,12.841011004737,12.6244435990152
"dbA|EFAPGEHP_01454",15.1550711562951,16.0283631082713,15.3911818362641,15.92538116497,15.1547577901281,15.0124276755438,15.4032694606044,14.738900511075,15.9051874893461,16.7971797236681,15.1031847307592,15.4257641647636,15.9094142399941,15.789890249192,15.4644241745518,15.5789007338783,15.7129197907324,14.9039918929998,17.1025423118294,16.1104113003855,16.3295277332208,15.5915466417736
"dbA|EFAPGEHP_01460",12.8835691453266,13.2998876857724,13.6295862178379,13.6845553567053,15.727984884865,13.7860634047462,15.3639758350441,13.6178548307116,15.0341013102602,13.7735674400268,13.6890320345227,14.95122349823,14.1700429801894,13.5302994168592,13.881075533165,13.7077167897673,14.8900868573342,15.2236610144009,13.8189507786483,13.7030292593636,13.6625403418346,13.6146634938713
"dbA|EFAPGEHP_01490",14.4734390115608,15.2779373662084,14.631013811096,14.343490303877,14.7060165798312,14.5136020987327,15.3141012391615,14.568560731516,15.3200457229467,14.2874358820197,14.4515373556629,14.9620681621603,15.1532578550053,14.5563040023814,14.4221320654006,14.4241614498054,15.3136090161115,14.5846973905418,14.9810523485548,13.7406264454821,14.5763989572514,14.4919963547812
"dbA|EFAPGEHP_01497",14.0660523425771,14.5483981607816,14.7058643725191,14.5895777130776,15.1684094604478,14.5366610246911,14.8260334145945,14.642588170205,14.3556711521068,14.3928163071352,14.5655612705591,14.7904272716824,14.503084802704,14.9713150804714,14.6068817057456,14.630981975646,14.6644608791415,15.767530921989,15.9090546811881,14.3344828484271,14.0998312924993,14.4019734036403
"dbA|EFAPGEHP_01499",14.0471516306549,14.3546658729149,14.6868316333639,15.1917529578889,16.3426117751238,15.4630783852654,15.7048139247797,14.6170401247296,15.2687552602672,14.4395527130282,14.6446299508337,15.5202704312957,14.7164853013268,15.8582370336873,14.6663869801959,11.3307814290376,15.3858508822569,15.9742636869613,15.573004887108,14.6797071898936,15.1027655430335,15.6440905740185
"dbA|EFAPGEHP_01502",16.246306891637,14.4400872320233,15.165528095854,15.3639081596241,15.9658256155725,15.8502026796439,15.3482027237366,14.9435845122219,15.0082079429415,15.5312026649803,15.3203734797101,15.1299900056403,14.8351980585805,16.0151452156341,15.3518224755978,15.6157847152637,14.9993146755017,16.1994525765192,16.3613674282126,14.2021354161023,15.1995232383469,15.7784612126233
"dbA|EFAPGEHP_01511",15.986122747209,14.5456750763048,15.1084517244933,15.4873212196752,16.1658489258833,15.7033791695992,14.9968653107495,15.0621274534955,14.8099624648309,15.4211679793795,14.498747188234,14.9733474079695,14.7051091494483,16.059424406058,15.5302464367369,15.7053614438384,14.8343384917021,16.2469360517834,16.2160466300738,14.8751824483593,15.1087507797876,15.5757512270927
"dbA|EFAPGEHP_01519",16.9331792013957,14.7732313390031,14.8564317049282,14.1081035857811,13.9948159472939,14.2323312585957,15.9775183102286,14.4841720581805,16.1033518516929,16.755928363492,16.0552349416962,15.9646069940377,14.1984566778519,15.1255531195581,14.9971088762765,15.8085261848234,15.8316608757078,15.8419659678169,17.1762551141929,15.1987135863306,15.8842890037905,15.7297626547435
"dbA|EFAPGEHP_01520",17.5052191105815,16.1607662145846,16.7915738720433,15.6491315567166,16.1801145454705,16.2953211584119,15.734979343863,15.8241801035762,15.8526062622,17.9712599872001,16.8595786982119,15.6669541054788,15.2282052367403,16.8643729457802,16.1858183302417,16.1778193346504,15.7666349449089,16.1866777217433,18.7330169684962,16.4478096228995,16.7924861581666,15.686588346143
"dbA|EFAPGEHP_01522",16.910561370569,13.4436073304385,14.6229490385784,16.2300998734705,16.4607383415085,16.6700172814847,13.0481320263435,13.6179516924589,15.9630435550204,17.0014560740154,15.5415688333965,15.9143034437288,15.4306643641166,16.22272650363,13.9995392471512,15.2828788475054,15.7842946375404,14.9669243272289,17.494957796773,15.8796527854438,15.3658181910206,16.6065316988964
"dbA|EFAPGEHP_01526",16.7636918254016,14.1281290706985,14.3021445287152,15.1586857573707,16.2368247262379,16.3061417416598,15.6078014346941,13.6994475840004,15.1231898130658,15.5257197652762,14.3967564486096,15.1425789140907,14.4221305877706,14.4912854316007,14.940208335481,14.8369428503019,15.1898297286709,15.8663584233289,15.3766343840671,14.3693392759883,14.0201371983301,16.1570620981724
"dbA|EFAPGEHP_01528",17.6869103096389,15.6652590517767,15.3655745555781,15.8226966543646,15.9051426258404,16.395146934027,15.945309995653,15.7422221227183,15.2741961907754,16.9927587850724,16.0270822520237,15.4495543101173,15.2175639070496,16.0778823400093,14.9835335989192,15.3348921454896,15.2900999966148,15.2300181496675,17.356485208033,14.8815269032595,14.8059249413781,16.2262074925516
"dbA|EFAPGEHP_01583",15.3956062529161,15.8385627813436,14.5174485140738,15.2007655710225,15.1776623085611,15.52963447601,16.0696695158002,14.5161870453418,16.5513374449428,16.9101354229246,14.3600858229375,16.1406230491213,14.526832763297,16.240108910361,15.324473597813,15.8525519937962,16.48280981057,14.1656205276002,17.6333259714453,16.4951204336243,16.1286624990059,15.6444287757742
"dbA|EFAPGEHP_01593",16.2973386931144,16.0610864497374,17.6121014027267,17.5561417844655,16.4011674707037,16.9926897533409,14.6469048918864,18.1113720533224,16.3220944437209,18.6185443104224,18.6071337494151,15.5655445983595,16.991577058534,18.7821610009966,18.0593670428554,18.7987617786037,14.307351290432,17.3905499040744,19.8437564081931,17.1525778166042,16.7452899848062,16.8110569518159
"dbA|EFAPGEHP_01603",15.0041502172314,13.9079756939377,14.0610205993076,14.3804492585407,15.2217100147564,14.8552092572306,15.1889630581777,14.1705203663258,15.1658174922752,14.3750062324705,14.385556573137,15.189754608445,14.0619977347837,14.8732070394175,14.2772768695224,14.0500116638648,15.0525999375351,14.8288290172813,14.4982308579452,14.2219809552721,14.1898253783858,14.5780842360336
"dbA|EFAPGEHP_01610",15.4805472394887,16.1606716413708,15.6800163993157,15.9774356315321,15.6689488909039,15.1212605885631,15.6277240709273,13.2151057194691,15.9769549188248,16.6192629086813,16.2521949857464,15.5927540032705,15.6211148158611,16.0239289995614,14.9183374588989,14.3555352439546,14.9301069508449,14.3876050439521,17.4400728679344,15.675841744438,15.2240236181298,15.5085233993291
"dbA|EFAPGEHP_01652",15.1922221164034,14.0300347109389,14.7017133275381,15.3024520431345,15.893732173207,15.0384830150506,15.5499095280849,14.8104980425988,15.6290001527882,14.7232112397298,15.6193402421687,14.9556272533927,14.7511011648469,15.1423714401972,15.2998801334973,15.508591753282,14.939249423921,15.8061836469956,15.9378757756331,13.5713184443422,14.4148726425688,14.8211769564034
"dbA|EFAPGEHP_01669",15.2021306903035,16.3614997803429,15.8682075046483,15.7913857915819,14.9805121852586,14.9607715518268,15.0901130184209,15.2167118738478,15.3428538811161,15.7185739434291,16.8602436457582,15.2223323051304,15.605888844984,14.838441302949,14.5620012976438,16.2524067257653,15.11745187002,15.2324603652038,16.9030933295851,15.7191708044679,14.9635354962172,14.9009784704419
"dbA|EFAPGEHP_01790",17.4611313000106,15.9172592510338,16.1016951376814,15.0363457211272,15.8955281373482,16.2969795960575,15.8476935349575,15.8116873483064,14.9053316871051,17.7852164008431,17.2552473672047,15.7067437814246,14.8553641022952,16.8398522544205,15.6901231234474,16.2744894669952,16.2039356655638,15.2524893524493,18.6235057199406,17.0246190522622,16.865713391615,15.0675311421121
"dbA|EFAPGEHP_01805",16.2095703186116,15.2502814795031,15.1333944090856,15.7199663443889,15.8387469226452,15.4143884158757,15.9375159757053,13.9204709725386,15.5851618050978,15.9625969289864,15.4235066027159,15.4286747244315,14.9699443758931,15.9458869761694,13.7775273220006,15.9132602031001,15.3934486488268,15.4607719281614,16.8894225440754,13.8373711320512,15.407219093608,15.5135111054083
"dbA|EFAPGEHP_01850",17.6831351243906,16.3533284728332,16.8428856955349,16.7748066369145,16.1745120780639,14.7717626763535,16.0540948070871,14.6471714073663,16.2537221472818,17.5452123653222,16.3861044371525,16.0357549845156,16.1219858117843,16.6718923148784,16.6075669437033,17.6016465830871,16.1936284572254,16.8295026598249,18.9050584650383,15.2777342564137,16.7874987165514,16.4528213431645
"dbA|EFAPGEHP_01871",16.7306128222163,16.08423841922,16.5417589485576,15.6886012172135,16.0115632059446,16.0595182883712,15.6946564350401,15.6767840121958,15.583762730667,17.4300697994742,15.7581907785242,15.4593110485036,15.2909697851969,17.3633672920048,15.5550733835857,15.5523858429532,15.6423732990091,14.413094077838,17.3046511099602,15.407168923102,16.584037070259,15.5152207364767
"dbA|EFAPGEHP_01944",17.3185459249401,13.2562556165905,15.0638685959916,15.2975077466974,16.1182426717743,16.6397372185314,15.7330130882153,14.8517061760157,15.3466368819364,14.9452620327858,12.587274800175,16.1729824020404,15.2166299295763,14.540356445655,15.0369884193742,15.0565640162642,15.9247560277394,15.8658274608727,15.3091950803396,15.5749689186982,15.6760154942184,14.826457740971
"dbA|EFAPGEHP_02041",15.0958084228476,14.1446171864989,14.4238177762455,14.7484332431456,16.081125643403,15.4170055011542,15.8955342906416,14.5851964099292,15.44997102739,16.1186466186147,15.8402607798651,15.4649794123323,14.6031213190132,16.5704800084282,14.5531181203771,14.2967561631631,15.1192451520079,15.2807688095419,16.8926824470918,14.7657204848349,14.9996752345571,14.5611066416167
"dbA|EFAPGEHP_02264",15.6546370206335,13.9571513435098,13.8692628304209,14.258501473337,15.7819385106774,15.2923941859211,15.2229238975682,14.0348118026472,15.1274296486565,14.1443966909241,14.176495640083,15.265822636784,14.0410709133008,14.834429269644,14.0564162480698,14.1409988531169,15.1499665371605,15.7900409465317,13.9214984192956,14.1707104958322,14.5438844871121,15.2302103528995
"dbA|EFAPGEHP_02265",16.5562728649697,15.7400862132621,15.5642512972508,15.826217351555,15.7332680623171,14.6256212190388,15.5226991347647,15.9605188795389,15.6362427938816,17.1401144699078,16.347978112468,15.2112236888581,15.458456542657,16.4064888985492,15.4176322646061,15.5349916082966,15.1602003547984,14.6399029800493,17.2953674519316,15.5922030986157,16.3598030921126,15.4538364450718
"dbA|EFAPGEHP_02415",16.5449046914994,14.1071513322179,14.0147848698664,14.1569750625392,17.1931690002923,16.6526949365242,17.0957040552475,13.7392747198503,15.4411626156959,14.1381183259882,14.0662866832139,16.3143870299853,14.2488181665464,15.8896123229244,13.9135009190486,14.0462743354246,15.4644032755557,16.4687693885362,13.9007224377579,14.2936525871371,14.7654013770133,16.2550160980194
"dbA|EFAPGEHP_02423",15.5951238821832,14.7672035226783,13.7221572702307,14.6965163301628,15.3891807999222,13.3093096786939,15.5915251956346,15.4510711471525,15.5020320178382,15.8440788845096,15.6477301915336,15.2948809191683,14.5885315553662,15.4368965156085,13.5908224467316,15.1144943232782,15.2843296264411,15.4603933618625,16.0671321734921,13.5407071601763,14.9800859354477,15.0822059222884
"dbA|EFAPGEHP_02427",16.2085104332358,14.473405168782,14.6886947738652,14.7134836826114,16.3893313163533,16.8225360812108,15.6029953273473,14.3403189986641,15.1840818357908,14.4672849845314,14.7001993587781,15.2658950247871,14.7560557956491,16.1209403373165,14.6304346122625,14.3079595545551,14.9865471521199,15.0893792410519,14.6800484895617,14.5473984638125,14.96332972047,16.8520647726136
"dbA|EFAPGEHP_02454",18.3296250139091,16.9371482994943,16.6746532088078,16.4343887061576,16.3703202337507,16.4532680271791,16.0973480383694,16.6970463961332,14.480914096411,17.7953819196533,17.2675761472007,15.8689249333469,16.2858750487908,17.0970887544199,16.3520784759237,16.4110536117851,15.1997721456678,15.9589896377533,18.5922073522042,16.9822945742705,17.1612271877213,16.2850606819846
"dbA|EFAPGEHP_02481",14.6820129362516,15.8550849174455,14.5545449652981,14.6337155510066,14.556001394994,14.4669751416983,15.0184822014565,15.0207825397285,15.1939838749074,14.4393008868475,14.6582264076541,15.1255196744428,15.5914131033522,14.6878863109441,14.1385024756999,14.3518602628817,15.3705744978207,14.6918099573761,14.362816352859,15.3491977825172,14.7049387402447,14.7277918074881
"dbA|EFAPGEHP_02489",14.9016534283286,14.5288545478418,14.6285027979066,15.0549884265134,15.6544329990796,14.6404561739125,14.6339195136138,14.5819754446358,14.6098460289507,14.6325688386682,14.3390247537892,14.7916464708005,14.5648917442119,15.0887759685278,13.871140042853,15.1155594638801,14.6490412622753,15.7145783063353,15.6785940075329,14.4665863978656,14.9969803312398,14.8183356399223
"dbA|EFAPGEHP_02514",17.1138342424467,15.3974554652402,15.8959060966259,15.5302218805132,15.715579225425,15.1041359310648,14.9543487012086,15.2386641608494,14.8557797593588,17.3884383252825,16.3381784643813,15.2847016519793,14.9303620206471,15.7577427128101,15.914177081428,16.1297647677678,15.2671244471182,15.919322803482,17.7203671807886,15.3733149061651,16.1925317950804,15.4355455103306
"dbA|EFAPGEHP_02521",14.5873261401591,14.7065108022614,14.9963373289898,14.6850013850535,14.804111600765,14.6731912016633,15.0233065007111,15.4032865120621,15.1501429339634,14.9096464051432,15.0091879232232,14.9080707591266,14.4444185347575,14.5439585071852,14.7571207419039,14.9652202602696,14.9256001518998,14.5867895061042,14.7615226934719,14.2839665099136,14.6826309565703,14.5824052406374
"dbA|EFAPGEHP_02660",16.4063106861907,14.8455036477793,14.6390533973115,15.7761857597103,15.7708221733887,16.019122712708,15.1212406562108,15.7144745423194,15.0197876768258,15.8440358294827,16.573267151388,15.2039048888691,15.2286560141184,15.4956271099964,15.9243215087055,16.2366921940706,15.2557665853822,16.149851959803,17.179675397869,15.5923627638885,15.6968234014484,15.8480829928033
"dbA|EFAPGEHP_02673",13.4934625414427,12.993822813158,13.0448642326325,13.301542291992,13.1219077252807,13.4178331300119,15.4039874171317,13.0898237443459,15.0730510082764,13.4409692782686,13.2069296542196,14.8110845691987,13.5040178505768,13.2724575392819,13.6026812364504,12.9517777076234,15.0268641354514,13.5294597297743,13.3369160573909,12.9962233559583,13.2995925989876,13.4186455211508
"dbA|EFAPGEHP_02713",14.9790279264231,14.9794737872908,15.3085575750069,16.0224166802617,15.7253709496376,15.1726139207157,15.6555164186864,15.7689789730349,15.6358328094223,15.0542364026716,14.7397113393467,14.8529573823995,15.0217784162329,15.735684436077,14.9542779175931,14.7915609159707,14.3656593222686,15.0533669980246,15.2723503789238,14.7751566108399,15.237754854121,15.0910638521429
"dbA|EFAPGEHP_02715",15.2687810103836,15.2314430835974,15.213245607391,15.3629353157508,15.687498006783,15.0320829829903,14.5510973373009,15.0457838698917,14.5539779187884,15.4814939461627,14.9506636918673,14.7791453773036,14.9557484853106,15.2696238588757,15.1538625879349,15.6266132726519,14.5800220610642,16.1370121784059,16.3409002595087,14.8870358822641,14.85044053991,14.8481682082573
"dbA|EFAPGEHP_02800",15.7248252158778,15.0324397090471,15.1816433211428,15.4261747812604,15.2712838688737,15.3945857231539,15.2269888995733,15.0628408950512,15.2309953728219,15.4141189652779,15.4750225464548,15.1717842877594,14.8838544389441,14.6698352325051,15.3108237111041,15.4789253824534,15.2136077035557,15.4845643821165,16.702334273703,14.9748127657568,15.2744959245564,15.4685161545027
"dbA|EFAPGEHP_02816",17.9954049896979,15.456841959828,15.4952535662718,15.9246184007991,16.0258027655892,16.1228321582335,15.9461488000439,15.5124145790909,15.3945224438673,15.618732538647,15.6076323443561,15.4070185208277,15.2967269958696,16.6437340482014,13.936010551315,15.2827222133574,14.7046328342576,15.465614896853,15.5984664436764,15.5853238103799,15.7440863686811,16.7233259834249
"dbA|EFAPGEHP_02817",15.4411565547485,15.0292257380951,15.3156434287667,15.6467351956204,15.8594094425049,15.3806182074952,14.9350725941771,15.4058532273011,14.8912165191889,15.1380276226073,15.2532841278564,14.9912973873789,15.1167605684982,15.5087106459025,15.6001682739882,13.7611257094374,14.8898941973645,15.0509365186822,15.3574591118585,15.133011672217,15.3329099357397,15.467311883868
"dbA|EFAPGEHP_02874",19.7218534632276,17.067238655475,17.2030593084676,17.3871830242136,17.9113333312884,16.988339925467,16.0018642225033,17.7680324735746,13.7965584714203,18.4810924296553,17.3443204968372,16.5983627176244,14.9848234831898,17.8370218505162,16.4683060347049,16.6982199620875,14.525195252473,18.15477250784,18.6324809936093,16.485257121096,17.6658525601808,17.6324073682334
"dbA|EFAPGEHP_02893",14.1943778865354,15.1187961478246,15.2524975321771,15.2858986148958,15.2854465530909,14.9603022152581,14.6828332623263,15.1812957245155,14.7525517387415,15.8720924977437,14.5849556913469,14.6256845129326,14.9395072869017,15.2045834017021,15.3038454162416,15.5539956639498,14.7854026321013,15.464074384031,16.7319589295107,14.8358182340899,14.4909854479473,14.759381623978
"dbA|EFAPGEHP_02939",14.7007268938235,15.1237022622979,15.1246088972055,14.9447449423552,15.1046219953031,14.6638413028999,14.691181222381,15.0062652567375,14.3903141087546,14.7588144076346,14.8468194304178,14.6414584307134,14.8908543358399,14.7948777855136,15.2250834253131,15.0669734425449,14.5014819893237,15.7128358320877,15.1075467977339,14.7546034136236,14.7540132071955,14.4712376833986
"dbA|EFIGNJHI_00095",16.9428946304383,14.420450520874,15.8818426823576,16.1486598061246,15.7443219375086,14.9032942935264,15.9691674214743,16.1654333098196,16.1526630426249,16.6147316473832,17.0163221650686,15.8526610344267,15.7723275540816,14.3777979277823,15.8840245026634,16.8549697158694,15.6510785744272,14.4295088970686,15.9048789095162,15.3180406227058,16.4121331531531,16.0018821860292
"dbA|EFIGNJHI_00136",15.3196409862042,15.5854389298464,15.8007712391434,15.8419591966917,16.0217156913539,14.6426129939038,14.7092090219285,15.7876041307794,14.6875373558667,16.1789994693007,16.0238627985416,14.7697305552005,15.3023403090886,15.9771645768918,15.5775397234659,16.1778083763786,14.5639720496017,15.0355482681604,16.1459879108952,15.1182990960649,14.7638873675453,15.2192717102939
"dbA|EFIGNJHI_00304",14.6143611760924,14.2574691782208,14.242014931393,14.2636494705994,14.7268911873275,14.4567875620879,15.0685374025439,14.191575652291,15.0817888355369,14.7819528628652,14.3085671329125,15.2783150700647,14.2005843235748,14.6155269914792,14.1864335011752,14.2331308129734,14.9884004273721,14.6308288284368,14.5916091980631,14.3719919400564,14.235419193361,14.4798116586784
"dbA|EFIGNJHI_00422",17.1439068700791,17.4601378920177,17.1625111225262,17.2656835555248,16.4084733237786,15.5049283993639,16.3676044396615,14.5228068672354,17.2394167796052,18.2489876385128,17.4575184159625,16.5943212611217,17.1141220467744,17.0341030806292,16.3147827154093,18.4292595485166,17.0768786111633,17.0082664128432,18.9294627511469,17.9119327095543,15.3259294653751,14.7817498366074
"dbA|EFIGNJHI_00446",18.6718263325739,16.5654980699364,16.4800984495798,17.2249706301593,18.4944617470672,18.5876946603004,18.9844921683359,17.7834446886228,18.5462674234352,19.7834408710027,19.5447862996491,18.8887183401881,18.7224660826611,18.4269671281435,18.9672203450135,19.527977363851,18.3076005086331,17.9728641755068,19.6058100804433,18.8073899389974,17.8858909160526,16.7830068818693
"dbA|EFIGNJHI_00870",13.8853740080702,13.158939210709,12.5936860791661,12.9000671644185,14.0734950034657,13.969175435243,15.3732728967951,14.0654715840424,15.1763196799416,13.9807816377926,13.9377557668016,14.9970125404424,13.6836875337594,13.8248210143487,14.2633749617315,12.2155808636351,14.7650907346558,14.0373781970086,13.2659146889931,13.6443857650452,13.4202851409386,13.8450778376025
"dbA|EFIGNJHI_00890",15.9965034421569,15.0589278960217,14.8295427403026,15.257194819783,15.8053919196396,14.3286977655029,15.6499669303531,15.353348243317,15.7178164141933,16.7687135351362,16.5712481061494,15.5477908706786,15.5245888324737,15.66193926513,15.3943603946006,16.8597254186955,15.6863329238465,15.8824321393281,17.0205041162037,15.910785165784,14.1423312976261,14.0204617668699
"dbA|EFIGNJHI_00891",13.5693638452749,13.6107745458469,13.607275000827,14.0867742306115,15.2488832959309,14.4460601800201,15.3183943920774,13.8272641629106,15.1627941696806,14.0108772199538,13.7276401443938,14.9062273497275,14.1490574138896,13.4753391937495,13.7668891890332,14.037282997663,14.9759916786517,14.8812311389813,14.2893985158538,13.7147300507934,13.934427235253,13.7303054941693
"dbA|EFIGNJHI_00987",16.0907188555039,15.3297554859304,13.3344480184844,15.8946577288056,15.5210217158789,15.5757346400908,15.9934209678698,13.7603200495346,16.102283315706,13.824485978555,15.3105306995624,15.8481438807623,15.0380807684356,16.0775711879387,13.2484669911143,15.5138336771097,15.6524691853267,15.6754897224598,16.3852946050142,15.5353580581499,15.405074596582,15.3463379990523
"dbA|EFIGNJHI_01015",15.6233414250642,14.80415376102,14.3777595052326,15.1257480680591,15.1469573303751,15.0594574787636,15.8664008056381,13.9302167777983,16.0817263765913,14.4548770808317,14.8085472926485,15.6471737937865,14.6214590089187,15.3341697661781,14.2367148304269,14.4250902943787,15.6300154846922,13.6556942094133,14.956478218009,15.1337700830092,14.5407259364304,14.4008773803035
"dbA|EFIGNJHI_01049",15.80812804306,14.138954728426,14.7620153825259,15.1612626241202,14.6809293638083,15.5060713915038,14.6412845291816,14.6007412845734,14.9583360243956,15.0209322287765,14.7949776261633,15.0777572225706,14.6815925929544,15.4626524709973,14.8603590565773,14.7817709628953,14.9882827950119,15.3180494366387,15.0624920092162,14.723743699326,15.0316746996282,15.3836442450303
"dbA|EFIGNJHI_01050",16.5922137525473,16.2980500873179,16.1403549549909,15.9384189776174,15.1265964919082,14.9140142736933,15.0334931103946,15.8530070164645,15.946694586118,15.3589570236501,16.1812845951909,15.6299846782931,16.157122423249,14.6593813649252,15.7900734972512,15.5760426737952,15.9212418833158,12.634058458502,15.0092687966376,14.1424782240696,16.2615915166887,15.9578600238301
"dbA|EFIGNJHI_01081",16.4933469920926,15.1173345689901,13.460265596344,16.2023084630024,15.1075468941011,15.5277430266316,15.8774993160481,15.9492303360954,16.0382208581529,15.3774015045678,16.6152555501889,15.8092708437231,15.8824957181589,15.8788000866954,14.1686539469455,15.8280355927232,16.2123286228878,14.8027449683462,16.298294634335,16.101307796802,16.1558993836268,16.1924055530574
"dbA|EFIGNJHI_01339",14.4220703671843,15.2309312585938,14.4121395299016,14.4129337592272,14.3843435970391,14.5514608948983,15.020047311429,14.5314361235304,14.9380539365406,13.5832789670958,14.3080196585311,15.1341126639345,15.0818905950462,14.5582962005429,14.1281008032042,14.2682557707571,15.1472776902388,14.3815989105133,14.6985116916983,14.8620617381512,14.5198893358206,14.5959883575718
"dbA|EFIGNJHI_01340",14.4669909659854,14.4057419140028,14.1682062292314,14.0475864765592,14.6739032646836,14.2086776207767,14.9899904472689,14.1902872751512,15.0480614459394,14.2184769187583,14.1286429652041,15.2216605456623,14.4072138060447,14.3463305796021,14.0039432879734,14.0539612289421,14.7770495609626,14.5465551316002,14.251675791588,14.2826258734427,13.9763377360838,14.3059065152298
